dateday,season,year,month,count,season_category,hour,time_category
2012-06-05,summer,2012,Jun,7001,Ramai,,
2012-06-06,summer,2012,Jun,7055,Ramai,,
2012-06-07,summer,2012,Jun,7494,Ramai,,
2012-06-08,summer,2012,Jun,7736,Ramai,,
2012-06-09,summer,2012,Jun,7498,Ramai,,
2012-06-10,summer,2012,Jun,6598,Ramai,,
2012-06-11,summer,2012,Jun,6664,Ramai,,
2012-06-12,summer,2012,Jun,4972,Ramai,,
2012-06-13,summer,2012,Jun,7421,Ramai,,
2012-06-14,summer,2012,Jun,7363,Ramai,,
2012-06-15,summer,2012,Jun,7665,Ramai,,
2012-06-16,summer,2012,Jun,7702,Ramai,,
2012-06-17,summer,2012,Jun,6978,Ramai,,
2012-06-18,summer,2012,Jun,5099,Ramai,,
2012-06-19,summer,2012,Jun,6825,Ramai,,
2012-06-20,summer,2012,Jun,6211,Ramai,,
2012-06-21,winter,2012,Jun,5905,Ramai,,
2012-06-22,winter,2012,Jun,5823,Ramai,,
2012-06-23,winter,2012,Jun,7458,Ramai,,
2012-06-24,winter,2012,Jun,6891,Ramai,,
2012-06-25,winter,2012,Jun,6779,Ramai,,
2012-06-26,winter,2012,Jun,7442,Ramai,,
2012-06-27,winter,2012,Jun,7335,Ramai,,
2012-06-28,winter,2012,Jun,6879,Ramai,,
2012-06-29,winter,2012,Jun,5463,Ramai,,
2012-06-30,winter,2012,Jun,5687,Ramai,,
2012-07-01,winter,2012,Jul,5531,Ramai,,
2012-07-02,winter,2012,Jul,6227,Ramai,,
2012-07-03,winter,2012,Jul,6660,Ramai,,
2012-07-04,winter,2012,Jul,7403,Ramai,,
2012-07-05,winter,2012,Jul,6241,Ramai,,
2012-07-06,winter,2012,Jul,6207,Ramai,,
2012-07-07,winter,2012,Jul,4840,Ramai,,
2012-07-08,winter,2012,Jul,4672,Ramai,,
2012-07-09,winter,2012,Jul,6569,Ramai,,
2012-07-10,winter,2012,Jul,6290,Ramai,,
2012-07-11,winter,2012,Jul,7264,Ramai,,
2012-07-12,winter,2012,Jul,7446,Ramai,,
2012-07-13,winter,2012,Jul,7499,Ramai,,
2012-07-14,winter,2012,Jul,6969,Ramai,,
2012-07-15,winter,2012,Jul,6031,Ramai,,
2012-07-16,winter,2012,Jul,6830,Ramai,,
2012-07-17,winter,2012,Jul,6786,Ramai,,
2012-07-18,winter,2012,Jul,5713,Ramai,,
2012-07-19,winter,2012,Jul,6591,Ramai,,
2012-07-20,winter,2012,Jul,5870,Ramai,,
2012-07-21,winter,2012,Jul,4459,Ramai,,
2012-07-22,winter,2012,Jul,7410,Ramai,,
2012-07-23,winter,2012,Jul,6966,Ramai,,
2012-07-24,winter,2012,Jul,7592,Ramai,,
2012-07-25,winter,2012,Jul,8173,Ramai,,
2012-07-26,winter,2012,Jul,6861,Ramai,,
2012-07-27,winter,2012,Jul,6904,Ramai,,
2012-07-28,winter,2012,Jul,6685,Ramai,,
2012-07-29,winter,2012,Jul,6597,Ramai,,
2012-07-30,winter,2012,Jul,7105,Ramai,,
2012-07-31,winter,2012,Jul,7216,Ramai,,
2012-08-01,winter,2012,Aug,7580,Ramai,,
2012-08-02,winter,2012,Aug,7261,Ramai,,
2012-08-03,winter,2012,Aug,7175,Ramai,,
2012-08-04,winter,2012,Aug,6824,Ramai,,
2012-08-05,winter,2012,Aug,5464,Ramai,,
2012-08-06,winter,2012,Aug,7013,Ramai,,
2012-08-07,winter,2012,Aug,7273,Ramai,,
2012-08-08,winter,2012,Aug,7534,Ramai,,
2012-08-09,winter,2012,Aug,7286,Ramai,,
2012-08-10,winter,2012,Aug,5786,Ramai,,
2012-08-11,winter,2012,Aug,6299,Ramai,,
2012-08-12,winter,2012,Aug,6544,Ramai,,
2012-08-13,winter,2012,Aug,6883,Ramai,,
2012-08-14,winter,2012,Aug,6784,Ramai,,
2012-08-15,winter,2012,Aug,7347,Ramai,,
2012-08-16,winter,2012,Aug,7605,Ramai,,
2012-08-17,winter,2012,Aug,7148,Ramai,,
2012-08-18,winter,2012,Aug,7865,Ramai,,
2012-08-19,winter,2012,Aug,4549,Ramai,,
2012-08-20,winter,2012,Aug,6530,Ramai,,
2012-08-21,winter,2012,Aug,7006,Ramai,,
2012-08-22,winter,2012,Aug,7375,Ramai,,
2012-08-23,winter,2012,Aug,7765,Ramai,,
2012-08-24,winter,2012,Aug,7582,Ramai,,
2012-08-25,winter,2012,Aug,6053,Ramai,,
2012-08-26,winter,2012,Aug,5255,Ramai,,
2012-08-27,winter,2012,Aug,6917,Ramai,,
2012-08-28,winter,2012,Aug,7040,Ramai,,
2012-08-29,winter,2012,Aug,7697,Ramai,,
2012-08-30,winter,2012,Aug,7713,Ramai,,
2012-08-31,winter,2012,Aug,7350,Ramai,,
2012-09-01,winter,2012,Sep,6140,Ramai,,
2012-09-02,winter,2012,Sep,5810,Ramai,,
2012-09-03,winter,2012,Sep,6034,Ramai,,
2012-09-04,winter,2012,Sep,6864,Ramai,,
2012-09-05,winter,2012,Sep,7112,Ramai,,
2012-09-06,winter,2012,Sep,6203,Ramai,,
2012-09-07,winter,2012,Sep,7504,Ramai,,
2012-09-08,winter,2012,Sep,5976,Ramai,,
2012-09-09,winter,2012,Sep,8227,Ramai,,
2012-09-10,winter,2012,Sep,7525,Ramai,,
2012-09-11,winter,2012,Sep,7767,Ramai,,
2012-09-12,winter,2012,Sep,7870,Ramai,,
2012-09-13,winter,2012,Sep,7804,Ramai,,
2012-09-14,winter,2012,Sep,8009,Ramai,,
2012-09-15,winter,2012,Sep,8714,Ramai,,
2012-09-16,winter,2012,Sep,7333,Ramai,,
2012-09-17,winter,2012,Sep,6869,Ramai,,
2012-09-18,winter,2012,Sep,4073,Ramai,,
2012-09-19,winter,2012,Sep,7591,Ramai,,
2012-09-20,winter,2012,Sep,7720,Ramai,,
2012-09-21,winter,2012,Sep,8167,Ramai,,
2012-09-22,winter,2012,Sep,8395,Ramai,,
2012-09-23,fall,2012,Sep,7907,Sedang,,
2012-09-24,fall,2012,Sep,7436,Sedang,,
2012-09-25,fall,2012,Sep,7538,Sedang,,
2012-09-26,fall,2012,Sep,7733,Sedang,,
2012-09-27,fall,2012,Sep,7393,Sedang,,
2012-09-28,fall,2012,Sep,7415,Sedang,,
2012-09-29,fall,2012,Sep,8555,Sedang,,
2012-09-30,fall,2012,Sep,6889,Sedang,,
2012-10-01,fall,2012,Oct,6778,Sedang,,
2012-10-02,fall,2012,Oct,4639,Sedang,,
2012-10-03,fall,2012,Oct,7572,Sedang,,
2012-10-04,fall,2012,Oct,7328,Sedang,,
2012-10-05,fall,2012,Oct,8156,Sedang,,
2012-10-06,fall,2012,Oct,7965,Sedang,,
2012-10-07,fall,2012,Oct,3510,Sedang,,
2012-10-08,fall,2012,Oct,5478,Sedang,,
2012-10-09,fall,2012,Oct,6392,Sedang,,
2012-10-10,fall,2012,Oct,7691,Sedang,,
2012-10-11,fall,2012,Oct,7570,Sedang,,
2012-10-12,fall,2012,Oct,7282,Sedang,,
2012-10-13,fall,2012,Oct,7109,Sedang,,
2012-10-14,fall,2012,Oct,6639,Sedang,,
2012-10-15,fall,2012,Oct,5875,Sedang,,
2012-10-16,fall,2012,Oct,7534,Sedang,,
2012-10-17,fall,2012,Oct,7461,Sedang,,
2012-10-18,fall,2012,Oct,7509,Sedang,,
2012-10-19,fall,2012,Oct,5424,Sedang,,
2012-10-20,fall,2012,Oct,8090,Sedang,,
2012-10-21,fall,2012,Oct,6824,Sedang,,
2012-10-22,fall,2012,Oct,7058,Sedang,,
2012-10-23,fall,2012,Oct,7466,Sedang,,
2012-10-24,fall,2012,Oct,7693,Sedang,,
2012-10-25,fall,2012,Oct,7359,Sedang,,
2012-10-26,fall,2012,Oct,7444,Sedang,,
2012-10-27,fall,2012,Oct,7852,Sedang,,
2012-10-28,fall,2012,Oct,4459,Sedang,,
2012-10-29,fall,2012,Oct,22,Sedang,,
2012-10-30,fall,2012,Oct,1096,Sedang,,
2012-10-31,fall,2012,Oct,5566,Sedang,,
2012-11-01,fall,2012,Nov,5986,Sedang,,
2012-11-02,fall,2012,Nov,5847,Sedang,,
2012-11-03,fall,2012,Nov,5138,Sedang,,
2012-11-04,fall,2012,Nov,5107,Sedang,,
2012-11-05,fall,2012,Nov,5259,Sedang,,
2012-11-06,fall,2012,Nov,5686,Sedang,,
2012-11-07,fall,2012,Nov,5035,Sedang,,
2012-11-08,fall,2012,Nov,5315,Sedang,,
2012-11-09,fall,2012,Nov,5992,Sedang,,
2012-11-10,fall,2012,Nov,6536,Sedang,,
2012-11-11,fall,2012,Nov,6852,Sedang,,
2012-11-12,fall,2012,Nov,6269,Sedang,,
2012-11-13,fall,2012,Nov,4094,Sedang,,
2012-11-14,fall,2012,Nov,5495,Sedang,,
2012-11-15,fall,2012,Nov,5445,Sedang,,
2012-11-16,fall,2012,Nov,5698,Sedang,,
2012-11-17,fall,2012,Nov,5629,Sedang,,
2012-11-18,fall,2012,Nov,4669,Sedang,,
2012-11-19,fall,2012,Nov,5499,Sedang,,
2012-11-20,fall,2012,Nov,5634,Sedang,,
2012-11-21,fall,2012,Nov,5146,Sedang,,
2012-11-22,fall,2012,Nov,2425,Sedang,,
2012-11-23,fall,2012,Nov,3910,Sedang,,
2012-11-24,fall,2012,Nov,2277,Sedang,,
2012-11-25,fall,2012,Nov,2424,Sedang,,
2012-11-26,fall,2012,Nov,5087,Sedang,,
2012-11-27,fall,2012,Nov,3959,Sedang,,
2012-11-28,fall,2012,Nov,5260,Sedang,,
2012-11-29,fall,2012,Nov,5323,Sedang,,
2012-11-30,fall,2012,Nov,5668,Sedang,,
2012-12-01,fall,2012,Dec,5191,Sedang,,
2012-12-02,fall,2012,Dec,4649,Sedang,,
2012-12-03,fall,2012,Dec,6234,Sedang,,
2012-12-04,fall,2012,Dec,6606,Sedang,,
2012-12-05,fall,2012,Dec,5729,Sedang,,
2012-12-06,fall,2012,Dec,5375,Sedang,,
2012-12-07,fall,2012,Dec,5008,Sedang,,
2012-12-08,fall,2012,Dec,5582,Sedang,,
2012-12-09,fall,2012,Dec,3228,Sedang,,
2012-12-10,fall,2012,Dec,5170,Sedang,,
2012-12-11,fall,2012,Dec,5501,Sedang,,
2012-12-12,fall,2012,Dec,5319,Sedang,,
2012-12-13,fall,2012,Dec,5532,Sedang,,
2012-12-14,fall,2012,Dec,5611,Sedang,,
2012-12-15,fall,2012,Dec,5047,Sedang,,
2012-12-16,fall,2012,Dec,3786,Sedang,,
2012-12-17,fall,2012,Dec,4585,Sedang,,
2012-12-18,fall,2012,Dec,5557,Sedang,,
2012-12-19,fall,2012,Dec,5267,Sedang,,
2012-12-20,fall,2012,Dec,4128,Sedang,,
2012-12-21,spring,2012,Dec,3623,Sepi,,
2012-12-22,spring,2012,Dec,1749,Sepi,,
2012-12-23,spring,2012,Dec,1787,Sepi,,
2012-12-24,spring,2012,Dec,920,Sepi,,
2012-12-25,spring,2012,Dec,1013,Sepi,,
2012-12-26,spring,2012,Dec,441,Sepi,,
2012-12-27,spring,2012,Dec,2114,Sepi,,
2012-12-28,spring,2012,Dec,3095,Sepi,,
2012-12-29,spring,2012,Dec,1341,Sepi,,
2012-12-30,spring,2012,Dec,1796,Sepi,,
2012-12-31,spring,2012,Dec,2729,Sepi,,
2011-01-01,spring,2011,Jan,16,,0,Malam
2011-01-01,spring,2011,Jan,40,,1,Malam
2011-01-01,spring,2011,Jan,32,,2,Malam
2011-01-01,spring,2011,Jan,13,,3,Malam
2011-01-01,spring,2011,Jan,1,,4,Pagi
2011-01-01,spring,2011,Jan,1,,5,Pagi
2011-01-01,spring,2011,Jan,2,,6,Pagi
2011-01-01,spring,2011,Jan,3,,7,Pagi
2011-01-01,spring,2011,Jan,8,,8,Pagi
2011-01-01,spring,2011,Jan,14,,9,Pagi
2011-01-01,spring,2011,Jan,36,,10,Pagi
2011-01-01,spring,2011,Jan,56,,11,Siang
2011-01-01,spring,2011,Jan,84,,12,Siang
2011-01-01,spring,2011,Jan,94,,13,Siang
2011-01-01,spring,2011,Jan,106,,14,Siang
2011-01-01,spring,2011,Jan,110,,15,Siang
2011-01-01,spring,2011,Jan,93,,16,Sore
2011-01-01,spring,2011,Jan,67,,17,Sore
2011-01-01,spring,2011,Jan,35,,18,Sore
2011-01-01,spring,2011,Jan,37,,19,Sore
2011-01-01,spring,2011,Jan,36,,20,Malam
2011-01-01,spring,2011,Jan,34,,21,Malam
2011-01-01,spring,2011,Jan,28,,22,Malam
2011-01-01,spring,2011,Jan,39,,23,Malam
2011-01-02,spring,2011,Jan,17,,0,Malam
2011-01-02,spring,2011,Jan,17,,1,Malam
2011-01-02,spring,2011,Jan,9,,2,Malam
2011-01-02,spring,2011,Jan,6,,3,Malam
2011-01-02,spring,2011,Jan,3,,4,Pagi
2011-01-02,spring,2011,Jan,2,,6,Pagi
2011-01-02,spring,2011,Jan,1,,7,Pagi
2011-01-02,spring,2011,Jan,8,,8,Pagi
2011-01-02,spring,2011,Jan,20,,9,Pagi
2011-01-02,spring,2011,Jan,53,,10,Pagi
2011-01-02,spring,2011,Jan,70,,11,Siang
2011-01-02,spring,2011,Jan,93,,12,Siang
2011-01-02,spring,2011,Jan,75,,13,Siang
2011-01-02,spring,2011,Jan,59,,14,Siang
2011-01-02,spring,2011,Jan,74,,15,Siang
2011-01-02,spring,2011,Jan,76,,16,Sore
2011-01-02,spring,2011,Jan,65,,17,Sore
2011-01-02,spring,2011,Jan,53,,18,Sore
2011-01-02,spring,2011,Jan,30,,19,Sore
2011-01-02,spring,2011,Jan,22,,20,Malam
2011-01-02,spring,2011,Jan,31,,21,Malam
2011-01-02,spring,2011,Jan,9,,22,Malam
2011-01-02,spring,2011,Jan,8,,23,Malam
2011-01-03,spring,2011,Jan,5,,0,Malam
2011-01-03,spring,2011,Jan,2,,1,Malam
2011-01-03,spring,2011,Jan,1,,4,Pagi
2011-01-03,spring,2011,Jan,3,,5,Pagi
2011-01-03,spring,2011,Jan,30,,6,Pagi
2011-01-03,spring,2011,Jan,64,,7,Pagi
2011-01-03,spring,2011,Jan,154,,8,Pagi
2011-01-03,spring,2011,Jan,88,,9,Pagi
2011-01-03,spring,2011,Jan,44,,10,Pagi
2011-01-03,spring,2011,Jan,51,,11,Siang
2011-01-03,spring,2011,Jan,61,,12,Siang
2011-01-03,spring,2011,Jan,61,,13,Siang
2011-01-03,spring,2011,Jan,77,,14,Siang
2011-01-03,spring,2011,Jan,72,,15,Siang
2011-01-03,spring,2011,Jan,76,,16,Sore
2011-01-03,spring,2011,Jan,157,,17,Sore
2011-01-03,spring,2011,Jan,157,,18,Sore
2011-01-03,spring,2011,Jan,110,,19,Sore
2011-01-03,spring,2011,Jan,52,,20,Malam
2011-01-03,spring,2011,Jan,52,,21,Malam
2011-01-03,spring,2011,Jan,20,,22,Malam
2011-01-03,spring,2011,Jan,12,,23,Malam
2011-01-04,spring,2011,Jan,5,,0,Malam
2011-01-04,spring,2011,Jan,2,,1,Malam
2011-01-04,spring,2011,Jan,1,,2,Malam
2011-01-04,spring,2011,Jan,2,,4,Pagi
2011-01-04,spring,2011,Jan,4,,5,Pagi
2011-01-04,spring,2011,Jan,36,,6,Pagi
2011-01-04,spring,2011,Jan,94,,7,Pagi
2011-01-04,spring,2011,Jan,179,,8,Pagi
2011-01-04,spring,2011,Jan,100,,9,Pagi
2011-01-04,spring,2011,Jan,42,,10,Pagi
2011-01-04,spring,2011,Jan,57,,11,Siang
2011-01-04,spring,2011,Jan,78,,12,Siang
2011-01-04,spring,2011,Jan,97,,13,Siang
2011-01-04,spring,2011,Jan,63,,14,Siang
2011-01-04,spring,2011,Jan,65,,15,Siang
2011-01-04,spring,2011,Jan,83,,16,Sore
2011-01-04,spring,2011,Jan,212,,17,Sore
2011-01-04,spring,2011,Jan,182,,18,Sore
2011-01-04,spring,2011,Jan,112,,19,Sore
2011-01-04,spring,2011,Jan,54,,20,Malam
2011-01-04,spring,2011,Jan,48,,21,Malam
2011-01-04,spring,2011,Jan,35,,22,Malam
2011-01-04,spring,2011,Jan,11,,23,Malam
2011-01-05,spring,2011,Jan,6,,0,Malam
2011-01-05,spring,2011,Jan,6,,1,Malam
2011-01-05,spring,2011,Jan,2,,2,Malam
2011-01-05,spring,2011,Jan,2,,4,Pagi
2011-01-05,spring,2011,Jan,3,,5,Pagi
2011-01-05,spring,2011,Jan,33,,6,Pagi
2011-01-05,spring,2011,Jan,88,,7,Pagi
2011-01-05,spring,2011,Jan,195,,8,Pagi
2011-01-05,spring,2011,Jan,115,,9,Pagi
2011-01-05,spring,2011,Jan,57,,10,Pagi
2011-01-05,spring,2011,Jan,46,,11,Siang
2011-01-05,spring,2011,Jan,79,,12,Siang
2011-01-05,spring,2011,Jan,71,,13,Siang
2011-01-05,spring,2011,Jan,62,,14,Siang
2011-01-05,spring,2011,Jan,62,,15,Siang
2011-01-05,spring,2011,Jan,89,,16,Sore
2011-01-05,spring,2011,Jan,190,,17,Sore
2011-01-05,spring,2011,Jan,169,,18,Sore
2011-01-05,spring,2011,Jan,132,,19,Sore
2011-01-05,spring,2011,Jan,89,,20,Malam
2011-01-05,spring,2011,Jan,43,,21,Malam
2011-01-05,spring,2011,Jan,42,,22,Malam
2011-01-05,spring,2011,Jan,19,,23,Malam
2011-01-06,spring,2011,Jan,11,,0,Malam
2011-01-06,spring,2011,Jan,4,,1,Malam
2011-01-06,spring,2011,Jan,2,,2,Malam
2011-01-06,spring,2011,Jan,1,,4,Pagi
2011-01-06,spring,2011,Jan,4,,5,Pagi
2011-01-06,spring,2011,Jan,36,,6,Pagi
2011-01-06,spring,2011,Jan,95,,7,Pagi
2011-01-06,spring,2011,Jan,219,,8,Pagi
2011-01-06,spring,2011,Jan,122,,9,Pagi
2011-01-06,spring,2011,Jan,45,,10,Pagi
2011-01-06,spring,2011,Jan,59,,11,Siang
2011-01-06,spring,2011,Jan,84,,12,Siang
2011-01-06,spring,2011,Jan,67,,13,Siang
2011-01-06,spring,2011,Jan,70,,14,Siang
2011-01-06,spring,2011,Jan,62,,15,Siang
2011-01-06,spring,2011,Jan,86,,16,Sore
2011-01-06,spring,2011,Jan,172,,17,Sore
2011-01-06,spring,2011,Jan,163,,18,Sore
2011-01-06,spring,2011,Jan,112,,19,Sore
2011-01-06,spring,2011,Jan,69,,20,Malam
2011-01-06,spring,2011,Jan,48,,21,Malam
2011-01-06,spring,2011,Jan,52,,22,Malam
2011-01-06,spring,2011,Jan,23,,23,Malam
2011-01-07,spring,2011,Jan,17,,0,Malam
2011-01-07,spring,2011,Jan,7,,1,Malam
2011-01-07,spring,2011,Jan,1,,2,Malam
2011-01-07,spring,2011,Jan,1,,4,Pagi
2011-01-07,spring,2011,Jan,5,,5,Pagi
2011-01-07,spring,2011,Jan,34,,6,Pagi
2011-01-07,spring,2011,Jan,84,,7,Pagi
2011-01-07,spring,2011,Jan,210,,8,Pagi
2011-01-07,spring,2011,Jan,134,,9,Pagi
2011-01-07,spring,2011,Jan,63,,10,Pagi
2011-01-07,spring,2011,Jan,67,,11,Siang
2011-01-07,spring,2011,Jan,59,,12,Siang
2011-01-07,spring,2011,Jan,73,,13,Siang
2011-01-07,spring,2011,Jan,50,,14,Siang
2011-01-07,spring,2011,Jan,72,,15,Siang
2011-01-07,spring,2011,Jan,87,,16,Sore
2011-01-07,spring,2011,Jan,187,,17,Sore
2011-01-07,spring,2011,Jan,123,,18,Sore
2011-01-07,spring,2011,Jan,95,,19,Sore
2011-01-07,spring,2011,Jan,51,,20,Malam
2011-01-07,spring,2011,Jan,39,,21,Malam
2011-01-07,spring,2011,Jan,36,,22,Malam
2011-01-07,spring,2011,Jan,15,,23,Malam
2011-01-08,spring,2011,Jan,25,,0,Malam
2011-01-08,spring,2011,Jan,16,,1,Malam
2011-01-08,spring,2011,Jan,16,,2,Malam
2011-01-08,spring,2011,Jan,7,,3,Malam
2011-01-08,spring,2011,Jan,1,,4,Pagi
2011-01-08,spring,2011,Jan,5,,5,Pagi
2011-01-08,spring,2011,Jan,2,,6,Pagi
2011-01-08,spring,2011,Jan,9,,7,Pagi
2011-01-08,spring,2011,Jan,15,,8,Pagi
2011-01-08,spring,2011,Jan,20,,9,Pagi
2011-01-08,spring,2011,Jan,61,,10,Pagi
2011-01-08,spring,2011,Jan,62,,11,Siang
2011-01-08,spring,2011,Jan,98,,12,Siang
2011-01-08,spring,2011,Jan,102,,13,Siang
2011-01-08,spring,2011,Jan,95,,14,Siang
2011-01-08,spring,2011,Jan,74,,15,Siang
2011-01-08,spring,2011,Jan,76,,16,Sore
2011-01-08,spring,2011,Jan,69,,17,Sore
2011-01-08,spring,2011,Jan,55,,18,Sore
2011-01-08,spring,2011,Jan,30,,19,Sore
2011-01-08,spring,2011,Jan,28,,20,Malam
2011-01-08,spring,2011,Jan,37,,21,Malam
2011-01-08,spring,2011,Jan,34,,22,Malam
2011-01-08,spring,2011,Jan,22,,23,Malam
2011-01-09,spring,2011,Jan,25,,0,Malam
2011-01-09,spring,2011,Jan,12,,1,Malam
2011-01-09,spring,2011,Jan,11,,2,Malam
2011-01-09,spring,2011,Jan,4,,3,Malam
2011-01-09,spring,2011,Jan,1,,4,Pagi
2011-01-09,spring,2011,Jan,1,,5,Pagi
2011-01-09,spring,2011,Jan,1,,6,Pagi
2011-01-09,spring,2011,Jan,6,,7,Pagi
2011-01-09,spring,2011,Jan,10,,8,Pagi
2011-01-09,spring,2011,Jan,19,,9,Pagi
2011-01-09,spring,2011,Jan,49,,10,Pagi
2011-01-09,spring,2011,Jan,49,,11,Siang
2011-01-09,spring,2011,Jan,83,,12,Siang
2011-01-09,spring,2011,Jan,75,,13,Siang
2011-01-09,spring,2011,Jan,72,,14,Siang
2011-01-09,spring,2011,Jan,82,,15,Siang
2011-01-09,spring,2011,Jan,92,,16,Sore
2011-01-09,spring,2011,Jan,62,,17,Sore
2011-01-09,spring,2011,Jan,48,,18,Sore
2011-01-09,spring,2011,Jan,41,,19,Sore
2011-01-09,spring,2011,Jan,38,,20,Malam
2011-01-09,spring,2011,Jan,20,,21,Malam
2011-01-09,spring,2011,Jan,15,,22,Malam
2011-01-09,spring,2011,Jan,6,,23,Malam
2011-01-10,spring,2011,Jan,5,,0,Malam
2011-01-10,spring,2011,Jan,1,,1,Malam
2011-01-10,spring,2011,Jan,3,,2,Malam
2011-01-10,spring,2011,Jan,1,,3,Malam
2011-01-10,spring,2011,Jan,3,,4,Pagi
2011-01-10,spring,2011,Jan,3,,5,Pagi
2011-01-10,spring,2011,Jan,31,,6,Pagi
2011-01-10,spring,2011,Jan,77,,7,Pagi
2011-01-10,spring,2011,Jan,188,,8,Pagi
2011-01-10,spring,2011,Jan,94,,9,Pagi
2011-01-10,spring,2011,Jan,31,,10,Pagi
2011-01-10,spring,2011,Jan,30,,11,Siang
2011-01-10,spring,2011,Jan,52,,12,Siang
2011-01-10,spring,2011,Jan,54,,13,Siang
2011-01-10,spring,2011,Jan,47,,14,Siang
2011-01-10,spring,2011,Jan,45,,15,Siang
2011-01-10,spring,2011,Jan,74,,16,Sore
2011-01-10,spring,2011,Jan,178,,17,Sore
2011-01-10,spring,2011,Jan,155,,18,Sore
2011-01-10,spring,2011,Jan,95,,19,Sore
2011-01-10,spring,2011,Jan,74,,20,Malam
2011-01-10,spring,2011,Jan,38,,21,Malam
2011-01-10,spring,2011,Jan,24,,22,Malam
2011-01-10,spring,2011,Jan,18,,23,Malam
2011-01-11,spring,2011,Jan,12,,0,Malam
2011-01-11,spring,2011,Jan,3,,1,Malam
2011-01-11,spring,2011,Jan,3,,2,Malam
2011-01-11,spring,2011,Jan,6,,5,Pagi
2011-01-11,spring,2011,Jan,27,,6,Pagi
2011-01-11,spring,2011,Jan,99,,7,Pagi
2011-01-11,spring,2011,Jan,217,,8,Pagi
2011-01-11,spring,2011,Jan,130,,9,Pagi
2011-01-11,spring,2011,Jan,54,,10,Pagi
2011-01-11,spring,2011,Jan,35,,11,Siang
2011-01-11,spring,2011,Jan,57,,12,Siang
2011-01-11,spring,2011,Jan,52,,13,Siang
2011-01-11,spring,2011,Jan,63,,14,Siang
2011-01-11,spring,2011,Jan,47,,15,Siang
2011-01-11,spring,2011,Jan,76,,16,Sore
2011-01-11,spring,2011,Jan,136,,17,Sore
2011-01-11,spring,2011,Jan,95,,18,Sore
2011-01-11,spring,2011,Jan,51,,19,Sore
2011-01-11,spring,2011,Jan,32,,20,Malam
2011-01-11,spring,2011,Jan,20,,21,Malam
2011-01-11,spring,2011,Jan,29,,22,Malam
2011-01-11,spring,2011,Jan,19,,23,Malam
2011-01-12,spring,2011,Jan,7,,0,Malam
2011-01-12,spring,2011,Jan,6,,1,Malam
2011-01-12,spring,2011,Jan,1,,2,Malam
2011-01-12,spring,2011,Jan,5,,5,Pagi
2011-01-12,spring,2011,Jan,16,,6,Pagi
2011-01-12,spring,2011,Jan,54,,7,Pagi
2011-01-12,spring,2011,Jan,128,,8,Pagi
2011-01-12,spring,2011,Jan,81,,9,Pagi
2011-01-12,spring,2011,Jan,39,,10,Pagi
2011-01-12,spring,2011,Jan,35,,11,Siang
2011-01-12,spring,2011,Jan,55,,12,Siang
2011-01-12,spring,2011,Jan,49,,13,Siang
2011-01-12,spring,2011,Jan,44,,14,Siang
2011-01-12,spring,2011,Jan,49,,15,Siang
2011-01-12,spring,2011,Jan,68,,16,Sore
2011-01-12,spring,2011,Jan,139,,17,Sore
2011-01-12,spring,2011,Jan,137,,18,Sore
2011-01-12,spring,2011,Jan,83,,19,Sore
2011-01-12,spring,2011,Jan,56,,20,Malam
2011-01-12,spring,2011,Jan,57,,21,Malam
2011-01-12,spring,2011,Jan,33,,22,Malam
2011-01-12,spring,2011,Jan,20,,23,Malam
2011-01-13,spring,2011,Jan,7,,0,Malam
2011-01-13,spring,2011,Jan,2,,1,Malam
2011-01-13,spring,2011,Jan,2,,2,Malam
2011-01-13,spring,2011,Jan,3,,3,Malam
2011-01-13,spring,2011,Jan,4,,4,Pagi
2011-01-13,spring,2011,Jan,3,,5,Pagi
2011-01-13,spring,2011,Jan,28,,6,Pagi
2011-01-13,spring,2011,Jan,72,,7,Pagi
2011-01-13,spring,2011,Jan,202,,8,Pagi
2011-01-13,spring,2011,Jan,139,,9,Pagi
2011-01-13,spring,2011,Jan,38,,10,Pagi
2011-01-13,spring,2011,Jan,37,,11,Siang
2011-01-13,spring,2011,Jan,52,,12,Siang
2011-01-13,spring,2011,Jan,83,,13,Siang
2011-01-13,spring,2011,Jan,42,,14,Siang
2011-01-13,spring,2011,Jan,60,,15,Siang
2011-01-13,spring,2011,Jan,78,,16,Sore
2011-01-13,spring,2011,Jan,162,,17,Sore
2011-01-13,spring,2011,Jan,144,,18,Sore
2011-01-13,spring,2011,Jan,99,,19,Sore
2011-01-13,spring,2011,Jan,64,,20,Malam
2011-01-13,spring,2011,Jan,40,,21,Malam
2011-01-13,spring,2011,Jan,30,,22,Malam
2011-01-13,spring,2011,Jan,15,,23,Malam
2011-01-14,spring,2011,Jan,14,,0,Malam
2011-01-14,spring,2011,Jan,5,,1,Malam
2011-01-14,spring,2011,Jan,1,,2,Malam
2011-01-14,spring,2011,Jan,1,,3,Malam
2011-01-14,spring,2011,Jan,8,,5,Pagi
2011-01-14,spring,2011,Jan,17,,6,Pagi
2011-01-14,spring,2011,Jan,70,,7,Pagi
2011-01-14,spring,2011,Jan,158,,8,Pagi
2011-01-14,spring,2011,Jan,117,,9,Pagi
2011-01-14,spring,2011,Jan,44,,10,Pagi
2011-01-14,spring,2011,Jan,53,,11,Siang
2011-01-14,spring,2011,Jan,61,,12,Siang
2011-01-14,spring,2011,Jan,77,,13,Siang
2011-01-14,spring,2011,Jan,64,,14,Siang
2011-01-14,spring,2011,Jan,68,,15,Siang
