dateday,season,year,month,hour,count,time_category
2011-01-25,spring,2011,Jan,5,9,Pagi
2011-01-25,spring,2011,Jan,6,36,Pagi
2011-01-25,spring,2011,Jan,7,108,Pagi
2011-01-25,spring,2011,Jan,8,238,Pagi
2011-01-25,spring,2011,Jan,9,144,Pagi
2011-01-25,spring,2011,Jan,10,55,Pagi
2011-01-25,spring,2011,Jan,11,61,Siang
2011-01-25,spring,2011,Jan,12,106,Siang
2011-01-25,spring,2011,Jan,13,93,Siang
2011-01-25,spring,2011,Jan,14,68,Siang
2011-01-25,spring,2011,Jan,15,84,Siang
2011-01-25,spring,2011,Jan,16,116,Sore
2011-01-25,spring,2011,Jan,17,222,Sore
2011-01-25,spring,2011,Jan,18,225,Sore
2011-01-25,spring,2011,Jan,19,146,Sore
2011-01-25,spring,2011,Jan,20,119,Malam
2011-01-25,spring,2011,Jan,21,45,Malam
2011-01-25,spring,2011,Jan,22,53,Malam
2011-01-25,spring,2011,Jan,23,40,Malam
2011-01-26,spring,2011,Jan,0,17,Malam
2011-01-26,spring,2011,Jan,1,5,Malam
2011-01-26,spring,2011,Jan,2,10,Malam
2011-01-26,spring,2011,Jan,5,1,Pagi
2011-01-26,spring,2011,Jan,6,8,Pagi
2011-01-26,spring,2011,Jan,7,30,Pagi
2011-01-26,spring,2011,Jan,8,72,Pagi
2011-01-26,spring,2011,Jan,9,58,Pagi
2011-01-26,spring,2011,Jan,10,28,Pagi
2011-01-26,spring,2011,Jan,11,41,Siang
2011-01-26,spring,2011,Jan,12,48,Siang
2011-01-26,spring,2011,Jan,13,47,Siang
2011-01-26,spring,2011,Jan,14,36,Siang
2011-01-26,spring,2011,Jan,15,43,Siang
2011-01-26,spring,2011,Jan,16,36,Sore
2011-01-26,spring,2011,Jan,17,26,Sore
2011-01-27,spring,2011,Jan,16,24,Sore
2011-01-27,spring,2011,Jan,17,84,Sore
2011-01-27,spring,2011,Jan,18,104,Sore
2011-01-27,spring,2011,Jan,19,79,Sore
2011-01-27,spring,2011,Jan,20,59,Malam
2011-01-27,spring,2011,Jan,21,38,Malam
2011-01-27,spring,2011,Jan,22,27,Malam
2011-01-27,spring,2011,Jan,23,16,Malam
2011-01-28,spring,2011,Jan,0,9,Malam
2011-01-28,spring,2011,Jan,1,3,Malam
2011-01-28,spring,2011,Jan,2,2,Malam
2011-01-28,spring,2011,Jan,3,1,Malam
2011-01-28,spring,2011,Jan,5,4,Pagi
2011-01-28,spring,2011,Jan,6,16,Pagi
2011-01-28,spring,2011,Jan,7,60,Pagi
2011-01-28,spring,2011,Jan,8,157,Pagi
2011-01-28,spring,2011,Jan,9,101,Pagi
2011-01-28,spring,2011,Jan,10,49,Pagi
2011-01-28,spring,2011,Jan,11,30,Siang
2011-01-28,spring,2011,Jan,12,29,Siang
2011-01-28,spring,2011,Jan,13,31,Siang
2011-01-28,spring,2011,Jan,14,38,Siang
2011-01-28,spring,2011,Jan,15,41,Siang
2011-01-28,spring,2011,Jan,16,80,Sore
2011-01-28,spring,2011,Jan,17,149,Sore
2011-01-28,spring,2011,Jan,18,109,Sore
2011-01-28,spring,2011,Jan,19,89,Sore
2011-01-28,spring,2011,Jan,20,62,Malam
2011-01-28,spring,2011,Jan,21,58,Malam
2011-01-28,spring,2011,Jan,22,26,Malam
2011-01-28,spring,2011,Jan,23,23,Malam
2011-01-29,spring,2011,Jan,0,28,Malam
2011-01-29,spring,2011,Jan,1,20,Malam
2011-01-29,spring,2011,Jan,2,15,Malam
2011-01-29,spring,2011,Jan,3,8,Malam
2011-01-29,spring,2011,Jan,4,3,Pagi
2011-01-29,spring,2011,Jan,6,2,Pagi
2011-01-29,spring,2011,Jan,7,5,Pagi
2011-01-29,spring,2011,Jan,8,34,Pagi
2011-01-29,spring,2011,Jan,9,34,Pagi
2011-01-29,spring,2011,Jan,10,55,Pagi
2011-01-29,spring,2011,Jan,11,64,Siang
2011-01-29,spring,2011,Jan,12,78,Siang
2011-01-29,spring,2011,Jan,13,65,Siang
2011-01-29,spring,2011,Jan,14,99,Siang
2011-01-29,spring,2011,Jan,15,120,Siang
2011-01-29,spring,2011,Jan,16,107,Sore
2011-01-29,spring,2011,Jan,17,91,Sore
2011-01-29,spring,2011,Jan,18,68,Sore
2011-01-29,spring,2011,Jan,19,58,Sore
2011-01-29,spring,2011,Jan,20,43,Malam
2011-01-29,spring,2011,Jan,21,36,Malam
2011-01-29,spring,2011,Jan,22,32,Malam
2011-01-29,spring,2011,Jan,23,33,Malam
2011-01-30,spring,2011,Jan,0,33,Malam
2011-01-30,spring,2011,Jan,1,29,Malam
2011-01-30,spring,2011,Jan,2,11,Malam
2011-01-30,spring,2011,Jan,3,8,Malam
2011-01-30,spring,2011,Jan,4,1,Pagi
2011-01-30,spring,2011,Jan,5,3,Pagi
2011-01-30,spring,2011,Jan,7,3,Pagi
2011-01-30,spring,2011,Jan,8,12,Pagi
2011-01-30,spring,2011,Jan,9,38,Pagi
2011-01-30,spring,2011,Jan,10,64,Pagi
2011-01-30,spring,2011,Jan,11,59,Siang
2011-01-30,spring,2011,Jan,12,97,Siang
2011-01-30,spring,2011,Jan,13,84,Siang
2011-01-30,spring,2011,Jan,14,122,Siang
2011-01-30,spring,2011,Jan,15,109,Siang
2011-01-30,spring,2011,Jan,16,123,Sore
2011-01-30,spring,2011,Jan,17,77,Sore
2011-01-30,spring,2011,Jan,18,65,Sore
2011-01-30,spring,2011,Jan,19,55,Sore
2011-01-30,spring,2011,Jan,20,33,Malam
2011-01-30,spring,2011,Jan,21,28,Malam
2011-01-30,spring,2011,Jan,22,21,Malam
2011-01-30,spring,2011,Jan,23,21,Malam
2011-01-31,spring,2011,Jan,0,7,Malam
2011-01-31,spring,2011,Jan,1,7,Malam
2011-01-31,spring,2011,Jan,2,1,Malam
2011-01-31,spring,2011,Jan,3,2,Malam
2011-01-31,spring,2011,Jan,4,2,Pagi
2011-01-31,spring,2011,Jan,5,8,Pagi
2011-01-31,spring,2011,Jan,6,37,Pagi
2011-01-31,spring,2011,Jan,7,72,Pagi
2011-01-31,spring,2011,Jan,8,185,Pagi
2011-01-31,spring,2011,Jan,9,112,Pagi
2011-01-31,spring,2011,Jan,10,69,Pagi
2011-01-31,spring,2011,Jan,11,48,Siang
2011-01-31,spring,2011,Jan,12,68,Siang
2011-01-31,spring,2011,Jan,13,54,Siang
2011-01-31,spring,2011,Jan,14,86,Siang
2011-01-31,spring,2011,Jan,15,44,Siang
2011-01-31,spring,2011,Jan,16,86,Sore
2011-01-31,spring,2011,Jan,17,161,Sore
2011-01-31,spring,2011,Jan,18,156,Sore
2011-01-31,spring,2011,Jan,19,111,Sore
2011-01-31,spring,2011,Jan,20,78,Malam
2011-01-31,spring,2011,Jan,21,56,Malam
2011-01-31,spring,2011,Jan,22,34,Malam
2011-01-31,spring,2011,Jan,23,17,Malam
2011-02-01,spring,2011,Feb,0,8,Malam
2011-02-01,spring,2011,Feb,1,3,Malam
2011-02-01,spring,2011,Feb,2,2,Malam
2011-02-01,spring,2011,Feb,3,2,Malam
2011-02-01,spring,2011,Feb,5,3,Pagi
2011-02-01,spring,2011,Feb,6,22,Pagi
2011-02-01,spring,2011,Feb,7,52,Pagi
2011-02-01,spring,2011,Feb,8,135,Pagi
2011-02-01,spring,2011,Feb,9,116,Pagi
2011-02-01,spring,2011,Feb,10,47,Pagi
2011-02-01,spring,2011,Feb,11,51,Siang
2011-02-01,spring,2011,Feb,12,55,Siang
2011-02-01,spring,2011,Feb,13,52,Siang
2011-02-01,spring,2011,Feb,14,54,Siang
2011-02-01,spring,2011,Feb,15,52,Siang
2011-02-01,spring,2011,Feb,16,64,Sore
2011-02-01,spring,2011,Feb,17,176,Sore
2011-02-01,spring,2011,Feb,18,168,Sore
2011-02-01,spring,2011,Feb,19,108,Sore
2011-02-01,spring,2011,Feb,20,74,Malam
2011-02-01,spring,2011,Feb,21,64,Malam
2011-02-01,spring,2011,Feb,22,36,Malam
2011-02-01,spring,2011,Feb,23,16,Malam
2011-02-02,spring,2011,Feb,0,2,Malam
2011-02-02,spring,2011,Feb,1,3,Malam
2011-02-02,spring,2011,Feb,2,4,Malam
2011-02-02,spring,2011,Feb,3,1,Malam
2011-02-02,spring,2011,Feb,4,1,Pagi
2011-02-02,spring,2011,Feb,5,3,Pagi
2011-02-02,spring,2011,Feb,6,18,Pagi
2011-02-02,spring,2011,Feb,7,49,Pagi
2011-02-02,spring,2011,Feb,8,155,Pagi
2011-02-02,spring,2011,Feb,9,123,Pagi
2011-02-02,spring,2011,Feb,10,61,Pagi
2011-02-02,spring,2011,Feb,11,52,Siang
2011-02-02,spring,2011,Feb,12,64,Siang
2011-02-02,spring,2011,Feb,13,75,Siang
2011-02-02,spring,2011,Feb,14,63,Siang
2011-02-02,spring,2011,Feb,15,76,Siang
2011-02-02,spring,2011,Feb,16,103,Sore
2011-02-02,spring,2011,Feb,17,190,Sore
2011-02-02,spring,2011,Feb,18,182,Sore
2011-02-02,spring,2011,Feb,19,91,Sore
2011-02-02,spring,2011,Feb,20,75,Malam
2011-02-02,spring,2011,Feb,21,63,Malam
2011-02-02,spring,2011,Feb,22,40,Malam
2011-02-02,spring,2011,Feb,23,32,Malam
2011-02-03,spring,2011,Feb,0,12,Malam
2011-02-03,spring,2011,Feb,1,5,Malam
2011-02-03,spring,2011,Feb,2,2,Malam
2011-02-03,spring,2011,Feb,3,1,Malam
2011-02-03,spring,2011,Feb,5,2,Pagi
2011-02-03,spring,2011,Feb,6,39,Pagi
2011-02-03,spring,2011,Feb,7,87,Pagi
2011-02-03,spring,2011,Feb,8,188,Pagi
2011-02-03,spring,2011,Feb,9,133,Pagi
2011-02-03,spring,2011,Feb,10,52,Pagi
2011-02-03,spring,2011,Feb,11,64,Siang
2011-02-03,spring,2011,Feb,12,69,Siang
2011-02-03,spring,2011,Feb,13,51,Siang
2011-02-03,spring,2011,Feb,14,47,Siang
2011-02-03,spring,2011,Feb,15,60,Siang
2011-02-03,spring,2011,Feb,16,78,Sore
2011-02-03,spring,2011,Feb,17,175,Sore
2011-02-03,spring,2011,Feb,18,147,Sore
2011-02-03,spring,2011,Feb,19,96,Sore
2011-02-03,spring,2011,Feb,20,109,Malam
2011-02-03,spring,2011,Feb,21,54,Malam
2011-02-03,spring,2011,Feb,22,41,Malam
2011-02-03,spring,2011,Feb,23,38,Malam
2011-02-04,spring,2011,Feb,0,13,Malam
2011-02-04,spring,2011,Feb,1,7,Malam
2011-02-04,spring,2011,Feb,2,1,Malam
2011-02-04,spring,2011,Feb,3,1,Malam
2011-02-04,spring,2011,Feb,5,7,Pagi
2011-02-04,spring,2011,Feb,6,28,Pagi
2011-02-04,spring,2011,Feb,7,87,Pagi
2011-02-04,spring,2011,Feb,8,220,Pagi
2011-02-04,spring,2011,Feb,9,127,Pagi
2011-02-04,spring,2011,Feb,10,51,Pagi
2011-02-04,spring,2011,Feb,11,64,Siang
2011-02-04,spring,2011,Feb,12,86,Siang
2011-02-04,spring,2011,Feb,13,82,Siang
2011-02-04,spring,2011,Feb,14,91,Siang
2011-02-04,spring,2011,Feb,15,90,Siang
2011-02-04,spring,2011,Feb,16,99,Sore
2011-02-04,spring,2011,Feb,17,205,Sore
2011-02-04,spring,2011,Feb,18,155,Sore
2011-02-04,spring,2011,Feb,19,103,Sore
2011-02-04,spring,2011,Feb,20,71,Malam
2011-02-04,spring,2011,Feb,21,43,Malam
2011-02-04,spring,2011,Feb,22,46,Malam
2011-02-04,spring,2011,Feb,23,31,Malam
2011-02-05,spring,2011,Feb,0,39,Malam
2011-02-05,spring,2011,Feb,1,18,Malam
2011-02-05,spring,2011,Feb,2,17,Malam
2011-02-05,spring,2011,Feb,3,11,Malam
2011-02-05,spring,2011,Feb,4,8,Pagi
2011-02-05,spring,2011,Feb,5,9,Pagi
2011-02-05,spring,2011,Feb,6,4,Pagi
2011-02-05,spring,2011,Feb,7,4,Pagi
2011-02-05,spring,2011,Feb,8,10,Pagi
2011-02-05,spring,2011,Feb,9,20,Pagi
2011-02-05,spring,2011,Feb,10,34,Pagi
2011-02-05,spring,2011,Feb,11,47,Siang
2011-02-05,spring,2011,Feb,12,52,Siang
2011-02-05,spring,2011,Feb,13,72,Siang
2011-02-05,spring,2011,Feb,14,55,Siang
2011-02-05,spring,2011,Feb,15,60,Siang
2011-02-05,spring,2011,Feb,16,71,Sore
2011-02-05,spring,2011,Feb,17,78,Sore
2011-02-05,spring,2011,Feb,18,83,Sore
2011-02-05,spring,2011,Feb,19,84,Sore
2011-02-05,spring,2011,Feb,20,69,Malam
2011-02-05,spring,2011,Feb,21,56,Malam
2011-02-05,spring,2011,Feb,22,45,Malam
2011-02-05,spring,2011,Feb,23,59,Malam
2011-02-06,spring,2011,Feb,0,39,Malam
2011-02-06,spring,2011,Feb,1,44,Malam
2011-02-06,spring,2011,Feb,2,20,Malam
2011-02-06,spring,2011,Feb,3,13,Malam
2011-02-06,spring,2011,Feb,4,2,Pagi
2011-02-06,spring,2011,Feb,5,1,Pagi
2011-02-06,spring,2011,Feb,6,1,Pagi
2011-02-06,spring,2011,Feb,7,8,Pagi
2011-02-06,spring,2011,Feb,8,23,Pagi
2011-02-06,spring,2011,Feb,9,45,Pagi
2011-02-06,spring,2011,Feb,10,89,Pagi
2011-02-06,spring,2011,Feb,11,117,Siang
2011-02-06,spring,2011,Feb,12,174,Siang
2011-02-06,spring,2011,Feb,13,182,Siang
2011-02-06,spring,2011,Feb,14,161,Siang
2011-02-06,spring,2011,Feb,15,182,Siang
2011-02-06,spring,2011,Feb,16,157,Sore
2011-02-06,spring,2011,Feb,17,121,Sore
2011-02-06,spring,2011,Feb,18,78,Sore
2011-02-06,spring,2011,Feb,19,21,Sore
2011-02-06,spring,2011,Feb,20,26,Malam
2011-02-06,spring,2011,Feb,21,27,Malam
2011-02-06,spring,2011,Feb,22,62,Malam
2011-02-06,spring,2011,Feb,23,30,Malam
2011-02-07,spring,2011,Feb,0,15,Malam
2011-02-07,spring,2011,Feb,1,5,Malam
2011-02-07,spring,2011,Feb,2,3,Malam
2011-02-07,spring,2011,Feb,3,1,Malam
2011-02-07,spring,2011,Feb,4,2,Pagi
2011-02-07,spring,2011,Feb,5,10,Pagi
2011-02-07,spring,2011,Feb,6,30,Pagi
2011-02-07,spring,2011,Feb,7,95,Pagi
2011-02-07,spring,2011,Feb,8,230,Pagi
2011-02-07,spring,2011,Feb,9,118,Pagi
2011-02-07,spring,2011,Feb,10,55,Pagi
2011-02-07,spring,2011,Feb,11,47,Siang
2011-02-07,spring,2011,Feb,12,66,Siang
2011-02-07,spring,2011,Feb,13,64,Siang
2011-02-07,spring,2011,Feb,14,60,Siang
2011-02-07,spring,2011,Feb,15,50,Siang
2011-02-07,spring,2011,Feb,16,114,Sore
2011-02-07,spring,2011,Feb,17,216,Sore
2011-02-07,spring,2011,Feb,18,175,Sore
2011-02-07,spring,2011,Feb,19,128,Sore
2011-02-07,spring,2011,Feb,20,88,Malam
2011-02-07,spring,2011,Feb,21,78,Malam
2011-02-07,spring,2011,Feb,22,37,Malam
2011-02-07,spring,2011,Feb,23,25,Malam
2011-02-08,spring,2011,Feb,0,10,Malam
2011-02-08,spring,2011,Feb,1,4,Malam
2011-02-08,spring,2011,Feb,2,2,Malam
2011-02-08,spring,2011,Feb,3,1,Malam
2011-02-08,spring,2011,Feb,4,3,Pagi
2011-02-08,spring,2011,Feb,5,2,Pagi
2011-02-08,spring,2011,Feb,6,39,Pagi
2011-02-08,spring,2011,Feb,7,100,Pagi
2011-02-08,spring,2011,Feb,8,243,Pagi
2011-02-08,spring,2011,Feb,9,135,Pagi
2011-02-08,spring,2011,Feb,10,48,Pagi
2011-02-08,spring,2011,Feb,11,50,Siang
2011-02-08,spring,2011,Feb,12,65,Siang
2011-02-08,spring,2011,Feb,13,50,Siang
2011-02-08,spring,2011,Feb,14,64,Siang
2011-02-08,spring,2011,Feb,15,51,Siang
2011-02-08,spring,2011,Feb,16,83,Sore
2011-02-08,spring,2011,Feb,17,176,Sore
2011-02-08,spring,2011,Feb,18,152,Sore
2011-02-08,spring,2011,Feb,19,101,Sore
2011-02-08,spring,2011,Feb,20,56,Malam
2011-02-08,spring,2011,Feb,21,54,Malam
2011-02-08,spring,2011,Feb,22,29,Malam
2011-02-08,spring,2011,Feb,23,12,Malam
2011-02-09,spring,2011,Feb,0,17,Malam
2011-02-09,spring,2011,Feb,1,7,Malam
2011-02-09,spring,2011,Feb,2,3,Malam
2011-02-09,spring,2011,Feb,3,2,Malam
2011-02-09,spring,2011,Feb,5,7,Pagi
2011-02-09,spring,2011,Feb,6,43,Pagi
2011-02-09,spring,2011,Feb,7,99,Pagi
2011-02-09,spring,2011,Feb,8,199,Pagi
2011-02-09,spring,2011,Feb,9,123,Pagi
2011-02-09,spring,2011,Feb,10,59,Pagi
2011-02-09,spring,2011,Feb,11,41,Siang
2011-02-09,spring,2011,Feb,12,61,Siang
2011-02-09,spring,2011,Feb,13,69,Siang
2011-02-09,spring,2011,Feb,14,58,Siang
2011-02-09,spring,2011,Feb,15,64,Siang
2011-02-09,spring,2011,Feb,16,79,Sore
2011-02-09,spring,2011,Feb,17,166,Sore
2011-02-09,spring,2011,Feb,18,170,Sore
2011-02-09,spring,2011,Feb,19,88,Sore
2011-02-09,spring,2011,Feb,20,84,Malam
2011-02-09,spring,2011,Feb,21,83,Malam
2011-02-09,spring,2011,Feb,22,46,Malam
2011-02-09,spring,2011,Feb,23,37,Malam
2011-02-10,spring,2011,Feb,0,16,Malam
2011-02-10,spring,2011,Feb,1,7,Malam
2011-02-10,spring,2011,Feb,2,3,Malam
2011-02-10,spring,2011,Feb,4,1,Pagi
2011-02-10,spring,2011,Feb,5,6,Pagi
2011-02-10,spring,2011,Feb,6,26,Pagi
2011-02-10,spring,2011,Feb,7,99,Pagi
2011-02-10,spring,2011,Feb,8,178,Pagi
2011-02-10,spring,2011,Feb,9,122,Pagi
2011-02-10,spring,2011,Feb,10,35,Pagi
2011-02-10,spring,2011,Feb,11,45,Siang
2011-02-10,spring,2011,Feb,12,69,Siang
2011-02-10,spring,2011,Feb,13,62,Siang
2011-02-10,spring,2011,Feb,14,48,Siang
2011-02-10,spring,2011,Feb,15,50,Siang
2011-02-10,spring,2011,Feb,16,80,Sore
2011-02-10,spring,2011,Feb,17,165,Sore
2011-02-10,spring,2011,Feb,18,160,Sore
2011-02-10,spring,2011,Feb,19,112,Sore
2011-02-10,spring,2011,Feb,20,97,Malam
2011-02-10,spring,2011,Feb,21,72,Malam
2011-02-10,spring,2011,Feb,22,51,Malam
2011-02-10,spring,2011,Feb,23,34,Malam
2011-02-11,spring,2011,Feb,0,14,Malam
2011-02-11,spring,2011,Feb,1,7,Malam
2011-02-11,spring,2011,Feb,2,3,Malam
2011-02-11,spring,2011,Feb,5,4,Pagi
2011-02-11,spring,2011,Feb,6,24,Pagi
2011-02-11,spring,2011,Feb,7,74,Pagi
2011-02-11,spring,2011,Feb,8,216,Pagi
2011-02-11,spring,2011,Feb,9,140,Pagi
2011-02-11,spring,2011,Feb,10,44,Pagi
2011-02-11,spring,2011,Feb,11,64,Siang
2011-02-11,spring,2011,Feb,12,71,Siang
2011-02-11,spring,2011,Feb,13,110,Siang
2011-02-11,spring,2011,Feb,14,84,Siang
2011-02-11,spring,2011,Feb,15,74,Siang
2011-02-11,spring,2011,Feb,16,125,Sore
2011-02-11,spring,2011,Feb,17,211,Sore
2011-02-11,spring,2011,Feb,18,174,Sore
2011-02-11,spring,2011,Feb,19,101,Sore
2011-02-11,spring,2011,Feb,20,63,Malam
2011-02-11,spring,2011,Feb,21,47,Malam
2011-02-11,spring,2011,Feb,22,43,Malam
2011-02-11,spring,2011,Feb,23,53,Malam
2011-02-12,spring,2011,Feb,0,30,Malam
2011-02-12,spring,2011,Feb,1,24,Malam
2011-02-12,spring,2011,Feb,2,15,Malam
2011-02-12,spring,2011,Feb,3,10,Malam
2011-02-12,spring,2011,Feb,4,4,Pagi
2011-02-12,spring,2011,Feb,5,1,Pagi
2011-02-12,spring,2011,Feb,6,2,Pagi
2011-02-12,spring,2011,Feb,7,11,Pagi
2011-02-12,spring,2011,Feb,8,30,Pagi
2011-02-12,spring,2011,Feb,9,43,Pagi
2011-02-12,spring,2011,Feb,10,84,Pagi
2011-02-12,spring,2011,Feb,11,114,Siang
2011-02-12,spring,2011,Feb,12,120,Siang
2011-02-12,spring,2011,Feb,13,135,Siang
2011-02-12,spring,2011,Feb,14,120,Siang
2011-02-12,spring,2011,Feb,15,174,Siang
2011-02-12,spring,2011,Feb,16,145,Sore
2011-02-12,spring,2011,Feb,17,137,Sore
2011-02-12,spring,2011,Feb,18,64,Sore
2011-02-12,spring,2011,Feb,19,41,Sore
2011-02-12,spring,2011,Feb,20,40,Malam
2011-02-12,spring,2011,Feb,21,51,Malam
2011-02-12,spring,2011,Feb,22,45,Malam
2011-02-12,spring,2011,Feb,23,32,Malam
2011-02-13,spring,2011,Feb,0,39,Malam
2011-02-13,spring,2011,Feb,1,24,Malam
2011-02-13,spring,2011,Feb,2,20,Malam
2011-02-13,spring,2011,Feb,3,12,Malam
2011-02-13,spring,2011,Feb,4,2,Pagi
2011-02-13,spring,2011,Feb,6,5,Pagi
2011-02-13,spring,2011,Feb,7,3,Pagi
2011-02-13,spring,2011,Feb,8,12,Pagi
2011-02-13,spring,2011,Feb,9,47,Pagi
2011-02-13,spring,2011,Feb,10,105,Pagi
2011-02-13,spring,2011,Feb,11,112,Siang
2011-02-13,spring,2011,Feb,12,152,Siang
2011-02-13,spring,2011,Feb,13,154,Siang
2011-02-13,spring,2011,Feb,14,161,Siang
2011-02-13,spring,2011,Feb,15,162,Siang
2011-02-13,spring,2011,Feb,16,134,Sore
2011-02-13,spring,2011,Feb,17,125,Sore
2011-02-13,spring,2011,Feb,18,95,Sore
2011-02-13,spring,2011,Feb,19,61,Sore
2011-02-13,spring,2011,Feb,20,47,Malam
2011-02-13,spring,2011,Feb,21,51,Malam
2011-02-13,spring,2011,Feb,22,36,Malam
2011-02-13,spring,2011,Feb,23,30,Malam
2011-02-14,spring,2011,Feb,0,11,Malam
2011-02-14,spring,2011,Feb,1,7,Malam
2011-02-14,spring,2011,Feb,2,2,Malam
2011-02-14,spring,2011,Feb,3,2,Malam
2011-02-14,spring,2011,Feb,4,2,Pagi
2011-02-14,spring,2011,Feb,5,3,Pagi
2011-02-14,spring,2011,Feb,6,26,Pagi
2011-02-14,spring,2011,Feb,7,98,Pagi
2011-02-14,spring,2011,Feb,8,256,Pagi
2011-02-14,spring,2011,Feb,9,130,Pagi
2011-02-14,spring,2011,Feb,10,55,Pagi
2011-02-14,spring,2011,Feb,11,53,Siang
2011-02-14,spring,2011,Feb,12,126,Siang
2011-02-14,spring,2011,Feb,13,120,Siang
2011-02-14,spring,2011,Feb,14,90,Siang
2011-02-14,spring,2011,Feb,15,90,Siang
2011-02-14,spring,2011,Feb,16,118,Sore
2011-02-14,spring,2011,Feb,17,243,Sore
2011-02-14,spring,2011,Feb,18,205,Sore
2011-02-14,spring,2011,Feb,19,98,Sore
2011-02-14,spring,2011,Feb,20,70,Malam
2011-02-14,spring,2011,Feb,21,43,Malam
2011-02-14,spring,2011,Feb,22,45,Malam
2011-02-14,spring,2011,Feb,23,20,Malam
2011-02-15,spring,2011,Feb,0,19,Malam
2011-02-15,spring,2011,Feb,1,5,Malam
2011-02-15,spring,2011,Feb,2,3,Malam
2011-02-15,spring,2011,Feb,4,1,Pagi
2011-02-15,spring,2011,Feb,5,4,Pagi
2011-02-15,spring,2011,Feb,6,30,Pagi
2011-02-15,spring,2011,Feb,7,105,Pagi
2011-02-15,spring,2011,Feb,8,223,Pagi
2011-02-15,spring,2011,Feb,9,110,Pagi
2011-02-15,spring,2011,Feb,10,52,Pagi
2011-02-15,spring,2011,Feb,11,57,Siang
2011-02-15,spring,2011,Feb,12,71,Siang
2011-02-15,spring,2011,Feb,13,82,Siang
2011-02-15,spring,2011,Feb,14,79,Siang
2011-02-15,spring,2011,Feb,15,85,Siang
2011-02-15,spring,2011,Feb,16,98,Sore
2011-02-15,spring,2011,Feb,17,206,Sore
2011-02-15,spring,2011,Feb,18,212,Sore
2011-02-15,spring,2011,Feb,19,145,Sore
2011-02-15,spring,2011,Feb,20,101,Malam
2011-02-15,spring,2011,Feb,21,66,Malam
2011-02-15,spring,2011,Feb,22,41,Malam
2011-02-15,spring,2011,Feb,23,20,Malam
2011-02-16,spring,2011,Feb,0,15,Malam
2011-02-16,spring,2011,Feb,1,9,Malam
2011-02-16,spring,2011,Feb,3,1,Malam
2011-02-16,spring,2011,Feb,4,1,Pagi
2011-02-16,spring,2011,Feb,5,5,Pagi
2011-02-16,spring,2011,Feb,6,33,Pagi
2011-02-16,spring,2011,Feb,7,108,Pagi
2011-02-16,spring,2011,Feb,8,230,Pagi
2011-02-16,spring,2011,Feb,9,124,Pagi
2011-02-16,spring,2011,Feb,10,69,Pagi
2011-02-16,spring,2011,Feb,11,66,Siang
2011-02-16,spring,2011,Feb,12,86,Siang
2011-02-16,spring,2011,Feb,13,93,Siang
2011-02-16,spring,2011,Feb,14,82,Siang
2011-02-16,spring,2011,Feb,15,117,Siang
2011-02-16,spring,2011,Feb,16,122,Sore
2011-02-16,spring,2011,Feb,17,255,Sore
2011-02-16,spring,2011,Feb,18,222,Sore
2011-02-16,spring,2011,Feb,19,161,Sore
2011-02-16,spring,2011,Feb,20,118,Malam
2011-02-16,spring,2011,Feb,21,92,Malam
2011-02-16,spring,2011,Feb,22,73,Malam
2011-02-16,spring,2011,Feb,23,33,Malam
2011-02-17,spring,2011,Feb,0,17,Malam
2011-02-17,spring,2011,Feb,1,6,Malam
2011-02-17,spring,2011,Feb,2,6,Malam
2011-02-17,spring,2011,Feb,3,4,Malam
2011-02-17,spring,2011,Feb,4,4,Pagi
2011-02-17,spring,2011,Feb,5,12,Pagi
2011-02-17,spring,2011,Feb,6,47,Pagi
2011-02-17,spring,2011,Feb,7,126,Pagi
2011-02-17,spring,2011,Feb,8,285,Pagi
2011-02-17,spring,2011,Feb,9,179,Pagi
2011-02-17,spring,2011,Feb,10,88,Pagi
2011-02-17,spring,2011,Feb,11,90,Siang
2011-02-17,spring,2011,Feb,12,101,Siang
2011-02-17,spring,2011,Feb,13,123,Siang
2011-02-17,spring,2011,Feb,14,81,Siang
2011-02-17,spring,2011,Feb,15,106,Siang
2011-02-17,spring,2011,Feb,16,146,Sore
2011-02-17,spring,2011,Feb,17,274,Sore
2011-02-17,spring,2011,Feb,18,222,Sore
2011-02-17,spring,2011,Feb,19,175,Sore
2011-02-17,spring,2011,Feb,20,139,Malam
2011-02-17,spring,2011,Feb,21,124,Malam
2011-02-17,spring,2011,Feb,22,76,Malam
2011-02-17,spring,2011,Feb,23,44,Malam
2011-02-18,spring,2011,Feb,0,32,Malam
2011-02-18,spring,2011,Feb,1,8,Malam
2011-02-18,spring,2011,Feb,2,7,Malam
2011-02-18,spring,2011,Feb,3,8,Malam
2011-02-18,spring,2011,Feb,4,1,Pagi
2011-02-18,spring,2011,Feb,5,7,Pagi
2011-02-18,spring,2011,Feb,6,50,Pagi
2011-02-18,spring,2011,Feb,7,116,Pagi
2011-02-18,spring,2011,Feb,8,272,Pagi
2011-02-18,spring,2011,Feb,9,169,Pagi
2011-02-18,spring,2011,Feb,10,95,Pagi
2011-02-18,spring,2011,Feb,11,113,Siang
2011-02-18,spring,2011,Feb,12,185,Siang
2011-02-18,spring,2011,Feb,13,176,Siang
2011-02-18,spring,2011,Feb,14,191,Siang
2011-02-18,spring,2011,Feb,15,172,Siang
2011-02-18,spring,2011,Feb,16,232,Sore
2011-02-18,spring,2011,Feb,17,327,Sore
